cyr,dep_id,see,app_udep_rc2,latest_moecd_scd2,top_uni,public
2011,1,45,047242_世新大學_中國文學系,1015_02322001,FALSE,FALSE
2011,2,50,047212_世新大學_企業管理學系,1015_04131023,FALSE,FALSE
2011,3,70,047112_世新大學_傳播管理學系,1015_04199025,FALSE,FALSE
2011,4,50,047062_世新大學_公共關係暨廣告學系,1015_04143019,FALSE,FALSE
2011,5,50,047072_世新大學_口語傳播學系,1015_03214014,FALSE,FALSE
2011,7,50,047052_世新大學_圖文傳播暨數位出版學系,1015_03214020,FALSE,FALSE
2011,8,30,047022_世新大學_廣播電視電影學系廣播組,1015_02111018,FALSE,FALSE
2011,9,30,047042_世新大學_廣播電視電影學系電影組,1015_02111018,FALSE,FALSE
2011,10,30,047032_世新大學_廣播電視電影學系電視組,1015_02111018,FALSE,FALSE
2011,11,50,047092_世新大學_數位多媒體設計學系動畫設計組,1015_02112004,FALSE,FALSE
2011,12,30,047102_世新大學_數位多媒體設計學系遊戲設計組,1015_02112004,FALSE,FALSE
2011,13,80,047012_世新大學_新聞學系,1015_03212017,FALSE,FALSE
2011,14,60,047252_世新大學_日本語文學系,1015_02311003,FALSE,FALSE
2011,15,50,047262_世新大學_法律學系,1015_04211026,FALSE,FALSE
2011,16,50,047222_世新大學_社會心理學系,1015_03141008,FALSE,FALSE
2011,17,50,047202_世新大學_經濟學系,1015_03111005,FALSE,FALSE
2011,18,50,047232_世新大學_英語學系,1015_02311002,FALSE,FALSE
2011,20,50,047162_世新大學_行政管理學系,1015_04134009,FALSE,FALSE
2011,21,50,047182_世新大學_觀光學系旅遊暨休閒事業管理組,1015_10151029,FALSE,FALSE
2011,22,50,047192_世新大學_觀光學系觀光規劃暨資源管理組,1015_10151029,FALSE,FALSE
2011,23,50,047172_世新大學_觀光學系餐旅經營管理組,1015_10151029,FALSE,FALSE
2011,24,50,047152_世新大學_財務金融學系,1015_04121024,FALSE,FALSE
2011,25,30,047082_世新大學_資訊傳播學系,1015_03214013,FALSE,FALSE
2011,27,60,047142_世新大學_資訊管理學系網路科技組,1015_06131028,FALSE,FALSE
2011,28,60,047132_世新大學_資訊管理學系資訊科技組,1015_06131028,FALSE,FALSE
2011,29,60,047122_世新大學_資訊管理學系資訊管理組,1015_06131028,FALSE,FALSE
2011,38,60,008182_中原大學_企業管理學系,1004_04131014,FALSE,FALSE
2011,42,50,008082_中原大學_化學工程學系,1004_07111037,FALSE,FALSE
2011,46,60,008042_中原大學_化學系化學組,1004_05311023,FALSE,FALSE
2011,47,60,008052_中原大學_化學系材料化學組,1004_05311023,FALSE,FALSE
2011,48,40,008262_中原大學_商業設計學系,1004_02112008,FALSE,FALSE
2011,53,50,008192_中原大學_國際經營與貿易學系,1004_04141018,FALSE,FALSE
2011,54,50,008092_中原大學_土木工程學系,1004_07321035,FALSE,FALSE
2011,56,40,008252_中原大學_室內設計學系,1004_02124009,FALSE,FALSE
2011,57,60,008142_中原大學_工業與系統工程學系,1004_07191041,FALSE,FALSE
2011,60,30,008242_中原大學_建築學系,1004_07311046,FALSE,FALSE
2011,61,80,008062_中原大學_心理學系,1004_03131011,FALSE,FALSE
2011,62,50,008292_中原大學_應用外國語文學系,1004_02311005,FALSE,FALSE
2011,63,50,008012_中原大學_應用數學系,1004_05411027,FALSE,FALSE
2011,64,50,008302_中原大學_應用華語文學系,1004_02323004,FALSE,FALSE
2011,65,30,008272_中原大學_景觀學系,1004_07312047,FALSE,FALSE
2011,66,50,008202_中原大學_會計學系,1004_04111013,FALSE,FALSE
2011,67,50,008102_中原大學_機械工程學系,1004_07151034,FALSE,FALSE
2011,68,85,008032_中原大學_物理學系光電與材料科學組,1004_05331024,FALSE,FALSE
2011,69,85,008022_中原大學_物理學系物理組,1004_05331024,FALSE,FALSE
2011,70,60,008282_中原大學_特殊教育學系,1004_01113002,FALSE,FALSE
2011,72,70,008122_中原大學_生物環境工程學系,1004_07121042,FALSE,FALSE
2011,73,50,008072_中原大學_生物科技學系,1004_05121022,FALSE,FALSE
2011,74,60,008112_中原大學_生物醫學工程學系,1004_07193043,FALSE,FALSE
2011,75,60,008222_中原大學_財務金融學系,1004_04121019,FALSE,FALSE
2011,76,50,008232_中原大學_財經法律學系,1004_04212021,FALSE,FALSE
2011,77,50,008162_中原大學_資訊工程學系,1004_07141031,FALSE,FALSE
2011,78,50,008212_中原大學_資訊管理學系,1004_06131028,FALSE,FALSE
2011,79,50,008152_中原大學_電子工程學系,1004_07141030,FALSE,FALSE
2011,80,50,008172_中原大學_電機工程學系,1004_07141029,FALSE,FALSE
2011,81,50,008132_中原大學_電機資訊學院學士班,1004_07141033,FALSE,FALSE
2011,82,40,017462_中國文化大學_中國戲劇學系,1006_02152008,FALSE,FALSE
2011,83,50,017022_中國文化大學_中國文學系中國文學組,1006_02322001,FALSE,FALSE
2011,84,50,017032_中國文化大學_中國文學系文藝創作組,1006_02322001,FALSE,FALSE
2011,85,0,017532_中國文化大學_中國音樂學系傳統器樂組,1006_02151007,FALSE,FALSE
2011,86,0,017542_中國文化大學_中國音樂學系音樂劇場組,1006_02151007,FALSE,FALSE
2011,87,50,017072_中國文化大學_俄國語文學系,1006_02311047,FALSE,FALSE
2011,91,50,017272_中國文化大學_動物科學系,1006_08112116,FALSE,FALSE
2011,93,50,017232_中國文化大學_勞工關係學系人力資源組,1006_03199051,FALSE,FALSE
2011,94,50,017222_中國文化大學_勞工關係學系勞資關係組,1006_03199051,FALSE,FALSE
2011,95,50,017322_中國文化大學_化學工程與材料工程學系,1006_07111028,FALSE,FALSE
2011,96,50,017132_中國文化大學_化學系,1006_05311026,FALSE,FALSE
2011,97,50,017042_中國文化大學_史學系,1006_02221098,FALSE,FALSE
2011,98,50,017012_中國文化大學_哲學系,1006_02231081,FALSE,FALSE
2011,99,0,017592_中國文化大學_國術學系,1006_10141002,FALSE,FALSE
2011,100,50,017382_中國文化大學_國際企業管理學系,1006_04131015,FALSE,FALSE
2011,101,50,017372_中國文化大學_國際貿易學系,1006_04141041,FALSE,FALSE
2011,102,50,017262_中國文化大學_園藝暨生物技術學系,1006_08121106,FALSE,FALSE
2011,103,50,017292_中國文化大學_土地資源學系,1006_05321083,FALSE,FALSE
2011,104,50,017142_中國文化大學_地理學系,1006_03142088,FALSE,FALSE
2011,105,50,017162_中國文化大學_地質學系,1006_05321112,FALSE,FALSE
2011,106,50,017152_中國文化大學_大氣科學系,1006_05322097,FALSE,FALSE
2011,107,50,017452_中國文化大學_大眾傳播學系,1006_03211036,FALSE,FALSE
2011,109,60,017482_中國文化大學_市政暨環境規劃學系,1006_07313118,FALSE,FALSE
2011,110,20,017562_中國文化大學_廣告學系,1006_04143013,FALSE,FALSE
2011,111,60,017492_中國文化大學_建築及都市設計學系,1006_07311068,FALSE,FALSE
2011,112,50,017102_中國文化大學_德國語文學系,1006_02311079,FALSE,FALSE
2011,113,60,017522_中國文化大學_心理輔導學系,1006_03131004,FALSE,FALSE
2011,114,50,017112_中國文化大學_應用數學系,1006_05411114,FALSE,FALSE
2011,115,60,017472_中國文化大學_戲劇學系,1006_02152043,FALSE,FALSE
2011,117,50,017202_中國文化大學_政治學系,1006_03121061,FALSE,FALSE
2011,118,60,017512_中國文化大學_教育學系,1006_01111046,FALSE,FALSE
2011,119,50,017432_中國文化大學_新聞學系,1006_03212033,FALSE,FALSE
2011,120,50,017052_中國文化大學_日本語文學系,1006_02311077,FALSE,FALSE
2011,121,60,017502_中國文化大學_景觀學系,1006_07312103,FALSE,FALSE
2011,122,50,017392_中國文化大學_會計學系,1006_04111065,FALSE,FALSE
2011,123,50,017282_中國文化大學_森林暨自然保育學系,1006_08211054,FALSE,FALSE
2011,124,50,017342_中國文化大學_機械工程學系,1006_07151107,FALSE,FALSE
2011,125,50,017092_中國文化大學_法國語文學系,1006_02311089,FALSE,FALSE
2011,127,50,017182_中國文化大學_法律學系法學組,1006_04212020,FALSE,FALSE
2011,128,50,017192_中國文化大學_法律學系財經法律組,1006_04212020,FALSE,FALSE
2011,129,50,017122_中國文化大學_物理學系,1006_05331115,FALSE,FALSE
2011,130,50,017172_中國文化大學_生命科學系,1006_05111091,FALSE,FALSE
2011,131,50,017302_中國文化大學_生活應用科學系,1006_10111090,FALSE,FALSE
2011,132,50,017242_中國文化大學_社會福利學系,1006_09299082,FALSE,FALSE
2011,134,50,017352_中國文化大學_紡織工程學系,1006_07192108,FALSE,FALSE
2011,135,50,017212_中國文化大學_經濟學系,1006_03111099,FALSE,FALSE
2011,136,0,017572_中國文化大學_美術學系,1006_02131059,FALSE,FALSE
2011,137,50,017082_中國文化大學_英國語文學系,1006_02311052,FALSE,FALSE
2011,139,50,017252_中國文化大學_行政管理學系,1006_04134012,FALSE,FALSE
2011,141,50,017402_中國文化大學_觀光事業學系,1006_10151005,FALSE,FALSE
2011,142,50,017422_中國文化大學_財務金融學系,1006_04121037,FALSE,FALSE
2011,145,50,017442_中國文化大學_資訊傳播學系,1006_03214101,FALSE,FALSE
2011,146,50,017362_中國文化大學_資訊工程學系,1006_06131021,FALSE,FALSE
2011,147,50,017412_中國文化大學_資訊管理學系,1006_06132006,FALSE,FALSE
2011,152,50,017332_中國文化大學_電機工程學系,1006_07141085,FALSE,FALSE
2011,153,50,017062_中國文化大學_韓國語文學系,1006_02311010,FALSE,FALSE
2011,154,60,017552_中國文化大學_音樂學系,1006_02151040,FALSE,FALSE
2011,155,50,017312_中國文化大學_食品暨保健營養學系,1006_05191057,FALSE,FALSE
2011,156,20,017582_中國文化大學_體育學系,1006_01141023,FALSE,FALSE
2011,157,50,012132_中國醫藥大學_中國藥學暨中藥資源學系,1035_09161039,FALSE,FALSE
2011,158,50,012042_中國醫藥大學_中醫學系乙組,1035_09121014,FALSE,FALSE
2011,159,50,012032_中國醫藥大學_中醫學系甲組,1035_09121014,FALSE,FALSE
2011,160,50,012172_中國醫藥大學_健康風險管理學系,1035_09191008,FALSE,FALSE
2011,161,50,012062_中國醫藥大學_公共衛生學系,1035_09191026,FALSE,FALSE
2011,163,60,012192_中國醫藥大學_口腔衛生學系,1035_09111030,FALSE,FALSE
2011,164,50,012092_中國醫藥大學_營養學系,1035_05191021,FALSE,FALSE
2011,165,50,012012_中國醫藥大學_牙醫學系,1035_09111019,FALSE,FALSE
2011,166,60,012102_中國醫藥大學_物理治療學系,1035_09151010,FALSE,FALSE
2011,167,50,012112_中國醫藥大學_生物科技學系,1035_05121043,FALSE,FALSE
2011,168,60,012182_中國醫藥大學_生物醫學影像暨放射科學學系,1035_09141032,FALSE,FALSE
2011,169,50,012152_中國醫藥大學_職業安全與衛生學系,1035_10221038,FALSE,FALSE
2011,170,50,012052_中國醫藥大學_藥學系,1035_09161034,FALSE,FALSE
2011,171,50,012162_中國醫藥大學_藥用化妝品學系,1035_09161042,FALSE,FALSE
2011,172,60,012072_中國醫藥大學_護理學系,1035_09131045,FALSE,FALSE
2011,174,60,012122_中國醫藥大學_運動醫學系,1035_09159047,FALSE,FALSE
2011,175,50,012142_中國醫藥大學_醫務管理學系,1035_09121016,FALSE,FALSE
2011,176,50,012082_中國醫藥大學_醫學檢驗生物技術學系,1035_09141017,FALSE,FALSE
2011,177,60,012022_中國醫藥大學_醫學系,1035_09121016,FALSE,FALSE
2011,179,50,026192_中山醫學大學_健康餐飲暨產業管理學系,1029_10131046,FALSE,FALSE
2011,181,50,026142_中山醫學大學_公共衛生學系健康管理組,1029_09191020,FALSE,FALSE
2011,182,50,026152_中山醫學大學_公共衛生學系環境衛生組,1029_09191020,FALSE,FALSE
2011,183,50,026252_中山醫學大學_台灣語文學系,1029_02321001,FALSE,FALSE
2011,184,50,026122_中山醫學大學_心理學系,1029_03131004,FALSE,FALSE
2011,185,50,026182_中山醫學大學_應用化學系,1029_05399015,FALSE,FALSE
2011,187,50,026242_中山醫學大學_應用外國語言學系日文組,1029_02311003,FALSE,FALSE
2011,188,50,026232_中山醫學大學_應用外國語言學系英文組,1029_02311003,FALSE,FALSE
2011,189,50,026202_中山醫學大學_應用資訊科學學系,1029_06131033,FALSE,FALSE
2011,190,50,026132_中山醫學大學_營養學系,1029_05191026,FALSE,FALSE
2011,191,50,026022_中山醫學大學_牙醫學系,1029_09111038,FALSE,FALSE
2011,192,50,026052_中山醫學大學_物理治療學系,1029_09151022,FALSE,FALSE
2011,193,50,026092_中山醫學大學_生物醫學科學學系,1029_05121012,FALSE,FALSE
2011,194,60,026172_中山醫學大學_職業安全衛生學系,1029_10221021,FALSE,FALSE
2011,195,60,026062_中山醫學大學_職能治療學系,1029_09152023,FALSE,FALSE
2011,196,50,026102_中山醫學大學_視光學系,1029_09141032,FALSE,FALSE
2011,197,50,026082_中山醫學大學_語言治療與聽力學系聽力組,1029_09153024,FALSE,FALSE
2011,198,50,026072_中山醫學大學_語言治療與聽力學系語言治療組,1029_09153024,FALSE,FALSE
2011,199,50,026262_中山醫學大學_護理學系,1029_09131028,FALSE,FALSE
2011,201,50,026112_中山醫學大學_醫學影像暨放射科學系,1029_09141031,FALSE,FALSE
2011,204,50,026042_中山醫學大學_醫學檢驗暨生物技術學系生物技術組,1029_09141030,FALSE,FALSE
2011,205,50,026032_中山醫學大學_醫學檢驗暨生物技術學系醫事檢驗組,1029_09141030,FALSE,FALSE
2011,207,50,026212_中山醫學大學_醫學社會暨社會工作學系社會工作組,1029_09231045,FALSE,FALSE
2011,208,50,026222_中山醫學大學_醫學社會暨社會工作學系醫學社會學組,1029_09231045,FALSE,FALSE
2011,209,50,026012_中山醫學大學_醫學系,1029_09121018,FALSE,FALSE
2011,211,50,026162_中山醫學大學_醫療產業科技管理學系,1029_04133006,FALSE,FALSE
2011,213,70,043072_中華大學_企業管理學系,1011_04131007,FALSE,FALSE
2011,219,75,043292_中華大學_休閒遊憩規劃與管理學系,1011_10151052,FALSE,FALSE
2011,220,80,043052_中華大學_光機電與材料學士學位學程,1011_07194031,FALSE,FALSE
2011,226,80,043192_中華大學_創新設計與管理學士學位學程,1011_02122003,FALSE,FALSE
2011,227,70,043092_中華大學_國際企業學系,1011_04131009,FALSE,FALSE
2011,228,70,043122_中華大學_國際金融管理學士學位學程,1011_04121013,FALSE,FALSE
2011,229,80,043182_中華大學_土木工程學系,1011_07321032,FALSE,FALSE
2011,230,70,043202_中華大學_外國語文學系,1011_02311001,FALSE,FALSE
2011,234,80,043062_中華大學_工業管理學系,1011_07191015,FALSE,FALSE
2011,240,70,043142_中華大學_建築與都市計畫學系建築設計組,1011_07311038,FALSE,FALSE
2011,242,70,043152_中華大學_建築與都市計畫學系環境規劃與經營管理組,1011_07311038,FALSE,FALSE
2011,244,70,043212_中華大學_應用日語學系,1011_02311002,FALSE,FALSE
2011,251,80,043132_中華大學_應用統計學系,1011_05421020,FALSE,FALSE
2011,253,70,043162_中華大學_景觀建築學系,1011_07312039,FALSE,FALSE
2011,256,80,043022_中華大學_機械工程學系,1011_07151028,FALSE,FALSE
2011,261,70,043172_中華大學_營建管理學系,1011_04199016,FALSE,FALSE
2011,262,70,043252_中華大學_生物資訊學系,1011_05124018,FALSE,FALSE
2011,265,70,043112_中華大學_科技管理學系,1011_04199014,FALSE,FALSE
2011,267,70,043222_中華大學_行政管理學系,1011_04134006,FALSE,FALSE
2011,272,70,043302_中華大學_觀光與會議展覽學士學位學程,1011_10151055,FALSE,FALSE
2011,273,70,043082_中華大學_財務管理學系,1011_04121012,FALSE,FALSE
2011,279,70,043232_中華大學_資訊工程學系資訊工程組,1011_06131025,FALSE,FALSE
2011,281,70,043242_中華大學_資訊工程學系軟體工程及設計組,1011_06131025,FALSE,FALSE
2011,290,70,043272_中華大學_資訊管理學系資訊管理組,1011_06131021,FALSE,FALSE
2011,291,70,043262_中華大學_資訊管理學系資訊系統設計組,1011_06131021,FALSE,FALSE
2011,293,80,043032_中華大學_通訊工程學系,"",FALSE,FALSE
2011,294,70,043102_中華大學_運輸科技與物流管理學系,1011_10411047,FALSE,FALSE
2011,295,70,043042_中華大學_電子工程學系,1011_07141024,FALSE,FALSE
2011,296,75,043012_中華大學_電機工程學系,1011_07141022,FALSE,FALSE
2011,297,70,043282_中華大學_餐旅管理學系,1011_10131041,FALSE,FALSE
2011,301,60,134182_亞洲大學_休閒與遊憩管理學系,1048_10151049,FALSE,FALSE
2011,304,60,134042_亞洲大學_保健營養生技學系化妝品組,1048_05191053,FALSE,FALSE
2011,305,60,134032_亞洲大學_保健營養生技學系食品營養組,1048_05191053,FALSE,FALSE
2011,306,60,134012_亞洲大學_健康產業管理學系健康產業管理組,1048_09191021,FALSE,FALSE
2011,307,60,134022_亞洲大學_健康產業管理學系醫療機構管理組,1048_09191021,FALSE,FALSE
2011,308,60,134102_亞洲大學_光電與通訊學系,1048_07141040,FALSE,FALSE
2011,313,60,134342_亞洲大學_創意商品設計學系文化創意商品設計組,1048_02123011,FALSE,FALSE
2011,314,60,134332_亞洲大學_創意商品設計學系流行精品設計組,1048_02123011,FALSE,FALSE
2011,317,60,134172_亞洲大學_國際企業學系國際企業經營組,1048_04131017,FALSE,FALSE
2011,318,60,134162_亞洲大學_國際企業學系國際行銷組,1048_04131017,FALSE,FALSE
2011,319,60,134282_亞洲大學_外國語文學系,1048_02311002,FALSE,FALSE
2011,327,60,134262_亞洲大學_幼兒教育學系(師資培育學系),1048_01121001,FALSE,FALSE
2011,332,60,134252_亞洲大學_心理學系,1048_03131013,FALSE,FALSE
2011,338,60,134292_亞洲大學_數位媒體設計學系數位動畫設計組,1048_02112007,FALSE,FALSE
2011,339,60,134302_亞洲大學_數位媒體設計學系數位遊戲設計組,1048_02112007,FALSE,FALSE
2011,340,60,134352_亞洲大學_時尚設計學系,1048_02122004,FALSE,FALSE
2011,347,60,134202_亞洲大學_會計與資訊學系管理應用組,1048_04111015,FALSE,FALSE
2011,348,60,134192_亞洲大學_會計與資訊學系財稅應用組,1048_04111015,FALSE,FALSE
2011,350,60,134052_亞洲大學_生物科技學系,1048_05121028,FALSE,FALSE
2011,357,60,134122_亞洲大學_生物與醫學資訊學系生物資訊組,1048_07193029,FALSE,FALSE
2011,358,60,134132_亞洲大學_生物與醫學資訊學系醫學資訊組,1048_07193029,FALSE,FALSE
2011,361,60,134272_亞洲大學_社會工作學系,1048_09231048,FALSE,FALSE
2011,375,60,134142_亞洲大學_經營管理學系企業管理組,1048_04131017,FALSE,FALSE
2011,378,60,134152_亞洲大學_經營管理學系行銷管理組,1048_04131017,FALSE,FALSE
2011,385,60,134312_亞洲大學_視覺傳達設計學系企業形象設計組,1048_02112006,FALSE,FALSE
2011,386,60,134322_亞洲大學_視覺傳達設計學系文化產業視覺設計組,1048_02112006,FALSE,FALSE
2011,396,60,134212_亞洲大學_財務金融學系投資管理組,1048_04121019,FALSE,FALSE
2011,398,60,134222_亞洲大學_財務金融學系金融機構管理組,1048_04121019,FALSE,FALSE
2011,402,60,134232_亞洲大學_財經法律學系科技法律組,1048_04212027,FALSE,FALSE
2011,403,60,134242_亞洲大學_財經法律學系財經法律組,1048_04212027,FALSE,FALSE
2011,404,60,134112_亞洲大學_資訊傳播學系,1048_03213014,FALSE,FALSE
2011,411,60,134082_亞洲大學_資訊多媒體應用學系多媒體應用組,1048_06134033,FALSE,FALSE
2011,412,60,134092_亞洲大學_資訊多媒體應用學系多媒體管理組,1048_06134033,FALSE,FALSE
2011,415,50,134072_亞洲大學_資訊工程學系數位內容組,1048_06134037,FALSE,FALSE
2011,418,50,134062_亞洲大學_資訊工程學系資電應用組,1048_06134037,FALSE,FALSE
2011,425,50,130112_佛光大學_傳播學系,1050_03211028,FALSE,FALSE
2011,431,80,130102_佛光大學_公共事務學系,1050_04134025,FALSE,FALSE
2011,436,100,130072_佛光大學_國際與兩岸事務學系,1050_04134025,FALSE,FALSE
2011,437,50,130042_佛光大學_外國語文學系,1050_02311007,FALSE,FALSE
2011,438,50,130172_佛光大學_學習與數位科技學系,1050_06134032,FALSE,FALSE
2011,439,50,130162_佛光大學_心理學系,1050_03131024,FALSE,FALSE
2011,447,70,130052_佛光大學_文化資產與創意學系,1050_02299015,FALSE,FALSE
2011,451,60,130012_佛光大學_文學系,1050_02322006,FALSE,FALSE
2011,452,100,130062_佛光大學_未來學系,1050_03141023,FALSE,FALSE
2011,454,100,130022_佛光大學_樂活生命文化學系,1050_03141023,FALSE,FALSE
2011,455,100,130032_佛光大學_歷史學系,1050_02221011,FALSE,FALSE
2011,460,70,130182_佛光大學_產品與媒體設計學系,1050_02123018,FALSE,FALSE
2011,472,60,130092_佛光大學_社會學系,1050_03141035,FALSE,FALSE
2011,476,60,130122_佛光大學_管理學系經營管理組,1050_04131030,FALSE,FALSE
2011,477,60,130132_佛光大學_管理學系財務金融組,1050_04131030,FALSE,FALSE
2011,478,80,130082_佛光大學_經濟學系,1050_03111020,FALSE,FALSE
2011,484,70,130152_佛光大學_資訊應用學系網路與多媒體組,1050_06134032,FALSE,FALSE
2011,485,70,130142_佛光大學_資訊應用學系資訊系統與管理組,1050_06134032,FALSE,FALSE
2011,486,10,040172_元智大學_中國語文學系,1010_02322004,FALSE,FALSE
2011,489,50,040062_元智大學_光電工程學系,1010_07141033,FALSE,FALSE
2011,490,60,040022_元智大學_化學工程與材料科學學系,1010_07111041,FALSE,FALSE
2011,491,50,040032_元智大學_工業工程與管理學系,1010_07191043,FALSE,FALSE
2011,494,20,040162_元智大學_應用外語學系,1010_02311007,FALSE,FALSE
2011,495,50,040012_元智大學_機械工程學系,1010_07151037,FALSE,FALSE
2011,496,50,040182_元智大學_社會暨政策科學學系,1010_03141009,FALSE,FALSE
2011,497,50,040112_元智大學_管理學院學士班(主修：企業管理),1010_04199018,FALSE,FALSE
2011,498,50,040132_元智大學_管理學院學士班(主修：國際企業),1010_04199018,FALSE,FALSE
2011,499,50,040142_元智大學_管理學院學士班(主修：會計),1010_04199018,FALSE,FALSE
2011,500,50,040122_元智大學_管理學院學士班(主修：財務金融),1010_04199018,FALSE,FALSE
2011,501,50,040152_元智大學_管理學院學士班(英語專班),1010_04199018,FALSE,FALSE
2011,502,40,040202_元智大學_藝術與設計學系,1010_02191001,FALSE,FALSE
2011,503,50,040102_元智大學_資訊傳播學系互動育樂科技組,1010_06133013,FALSE,FALSE
2011,504,30,040192_元智大學_資訊傳播學系數位媒體設計組,1010_06133013,FALSE,FALSE
2011,506,50,040092_元智大學_資訊傳播學系網路傳播組,1010_06133013,FALSE,FALSE
2011,510,50,040072_元智大學_資訊工程學系,1010_06131028,FALSE,FALSE
2011,512,40,040082_元智大學_資訊管理學系,1010_06131011,FALSE,FALSE
2011,513,50,040052_元智大學_通訊工程學系,1010_07141033,FALSE,FALSE
2011,520,50,040042_元智大學_電機工程學系,1010_07141033,FALSE,FALSE
2011,530,70,059012_南華大學_企業管理系,1020_04131029,FALSE,FALSE
2011,532,50,059122_南華大學_傳播學系,1020_03214026,FALSE,FALSE
2011,539,60,059202_南華大學_創意產品設計學系,1020_02122062,FALSE,FALSE
2011,540,70,059062_南華大學_哲學與生命教育學系,1020_02231013,FALSE,FALSE
2011,545,70,059132_南華大學_國際暨大陸事務學系,1020_03122019,FALSE,FALSE
2011,546,50,059102_南華大學_外國語文學系,1020_02311008,FALSE,FALSE
2011,547,80,059112_南華大學_幼兒教育學系,1020_01121001,FALSE,FALSE
2011,548,50,059212_南華大學_建築與景觀學系,1020_07311045,FALSE,FALSE
2011,553,80,059142_南華大學_應用社會學系,1020_03141017,FALSE,FALSE
2011,563,70,059072_南華大學_文學系,1020_02322009,FALSE,FALSE
2011,564,80,059032_南華大學_旅遊管理學系,1020_10151048,FALSE,FALSE
2011,565,60,059042_南華大學_會計資訊學系,"",FALSE,FALSE
2011,566,30,059222_南華大學_民族音樂學系,1020_02151003,FALSE,FALSE
2011,572,60,059092_南華大學_生死學系殯葬服務組,1020_02299011,FALSE,FALSE
2011,573,60,059082_南華大學_生死學系社會工作組,1020_02299011,FALSE,FALSE
2011,578,70,059022_南華大學_管理經濟學系,1020_04199033,FALSE,FALSE
2011,579,50,059192_南華大學_自然生物科技學系,1020_05121040,FALSE,FALSE
2011,583,60,059232_南華大學_視覺與媒體藝術學系,1020_02111059,FALSE,FALSE
2011,591,70,059052_南華大學_財務金融學系,1020_04121031,FALSE,FALSE
2011,592,60,059182_南華大學_資訊工程學系,1020_07141044,FALSE,FALSE
2011,609,80,059152_南華大學_資訊管理學系網路應用服務組,1020_06131042,FALSE,FALSE
2011,610,80,059162_南華大學_資訊管理學系資訊管理組,1020_06131042,FALSE,FALSE
2011,611,65,059172_南華大學_電子商務管理學系,1020_04191028,FALSE,FALSE
2011,614,70,111042_台灣首府大學_企業管理學系,1067_04131009,FALSE,FALSE
2011,615,50,111102_台灣首府大學_休閒管理學系,1067_10152038,FALSE,FALSE
2011,616,70,111052_台灣首府大學_休閒資訊管理學系,1067_04199016,FALSE,FALSE
2011,617,70,111072_台灣首府大學_健康與美容事業管理學系,1067_04199015,FALSE,FALSE
2011,618,70,111062_台灣首府大學_商品開發與設計學系,1067_02123008,FALSE,FALSE
2011,620,70,111012_台灣首府大學_幼兒教育學系(師資培育機構),1067_01121002,FALSE,FALSE
2011,622,70,111032_台灣首府大學_應用外語學系日語組,1067_02311003,FALSE,FALSE
2011,623,70,111022_台灣首府大學_應用外語學系英語組,1067_02311003,FALSE,FALSE
2011,624,70,111122_台灣首府大學_數位娛樂與遊戲設計學系,1067_06132018,FALSE,FALSE
2011,625,70,111132_台灣首府大學_文化創意產業學位學程,"",FALSE,FALSE
2011,626,70,111142_台灣首府大學_旅館管理學位學程,1067_10131034,FALSE,FALSE
2011,629,50,111092_台灣首府大學_觀光事業管理學系,1067_10151036,FALSE,FALSE
2011,632,70,111112_台灣首府大學_資訊與多媒體設計學系,1067_06134021,FALSE,FALSE
2011,634,70,111082_台灣首府大學_餐旅管理學系,1067_10131030,FALSE,FALSE
2011,637,40,016012_國立中央大學_中國文學系,0008_02322006,TRUE,TRUE
2011,638,60,016142_國立中央大學_企業管理學系,0008_04131023,TRUE,TRUE
2011,639,70,016082_國立中央大學_光電科學與工程學系,0008_07141057,TRUE,TRUE
2011,640,35,016062_國立中央大學_化學學系,0008_05311035,TRUE,TRUE
2011,641,50,016132_國立中央大學_化學工程與材料工程學系,0008_07111069,TRUE,TRUE
2011,649,25,016092_國立中央大學_土木工程學系,0008_07321067,TRUE,TRUE
2011,650,50,016232_國立中央大學_地球科學學系,0008_05321036,TRUE,TRUE
2011,653,60,016212_國立中央大學_大氣科學學系大氣組,0008_05322044,TRUE,TRUE
2011,654,60,016222_國立中央大學_大氣科學學系太空組,0008_05322044,TRUE,TRUE
2011,658,0,016042_國立中央大學_數學系,0008_05411051,TRUE,TRUE
2011,662,50,016112_國立中央大學_機械工程學系先進材料與精密製造組,0008_07151064,TRUE,TRUE
2011,663,50,016102_國立中央大學_機械工程學系光機電工程組,0008_07151064,TRUE,TRUE
2011,664,50,016122_國立中央大學_機械工程學系設計與分析組,0008_07151064,TRUE,TRUE
2011,665,40,016032_國立中央大學_法國語文學系,0008_02311008,TRUE,TRUE
2011,666,70,016052_國立中央大學_物理學系,0008_05331042,TRUE,TRUE
2011,667,50,016072_國立中央大學_生命科學系,0008_05121031,TRUE,TRUE
2011,669,50,016162_國立中央大學_經濟學系,0008_03111013,TRUE,TRUE
2011,670,35,016022_國立中央大學_英美語文學系,0008_02311007,TRUE,TRUE
2011,671,50,016172_國立中央大學_財務金融學系,0008_04121024,TRUE,TRUE
2011,672,50,016192_國立中央大學_資訊工程學系,0008_06131059,TRUE,TRUE
2011,674,75,016152_國立中央大學_資訊管理學系,0008_06131053,TRUE,TRUE
2011,677,50,016202_國立中央大學_通訊工程學系,0008_07141060,TRUE,TRUE
2011,678,50,016182_國立中央大學_電機工程學系,0008_07141055,TRUE,TRUE
